"addr";"price";"name";"geo_lat";"geo_lon"
"Казань; р-н Советский; ул. Александра Курынова; 10к3";5150000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 10к3";6300000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 10к3";8730000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 11к2";8649999.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 11к2";10450000;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";4799000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";4880000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";6099000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";5790000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";6000000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";5900000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";4970000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";6099000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";5600000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";5700000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к2";7000000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";7900000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";8500000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";4500000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";4690000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";4700000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";4890000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";5990000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";5720000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";5790000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";4620000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";4504000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";4690000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";5990000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к3";4780000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к4";4500000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к4";4449000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к4";4600000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к4";4700000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к4";6050000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к4";6699000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 4к4";5850000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к1";7900000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к1";5099000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к1";6999000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к1";9490000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к1";9000000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к1";5100000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к1";5400000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";4650000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";4950000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";6199000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";6300000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";6550000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";6900000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";6890000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";5100000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; 6к2";5230000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; д. 10; корп. 3";5000000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; д. 10; корп. 3";5079001.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; д. 6; корп. 2";4920000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; д. 6; корп. 2";5000000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 2";7100000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9717000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9566000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9568000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9714320.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9860400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9714000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9852510.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9568240.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9860400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9860400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10002930;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9860400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9714320.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9860400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9568000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9568200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9716000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9576000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9715000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9569000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9570000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9718000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9714400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5376000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5543640.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5607360.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5671080.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5734800.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5745600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5745600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5579000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5554080.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5545380.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5543000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5500200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5500000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5438000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5384000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5376600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7200000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7229000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7874820.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8130780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8130780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8030400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7930020.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7874820.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7777600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7729260.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7680380.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7625340.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7531200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7485940.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7437060.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7342000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7328860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7248780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7234000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7204800.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7204000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7204000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7114740.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7114000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5562000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5500200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5500200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5500200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5500200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5500200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5500200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5376600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10168200;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9702090.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10002930;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9866920.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10168200;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10002930;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10017560;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10168200;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9852510.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10168200;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";10168200;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5736600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5736600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5745600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5745600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5745600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5745600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5745600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7625340.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7625340.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7625340.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7625340.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7625340.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7625340.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7531200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7531200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7531200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7531200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7531200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7531200.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7519220.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5438000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5438000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5380000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5376000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5376000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8130780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8130780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8130780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8130780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8130780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8130780.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8030400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8030400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8030400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8030400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";8030400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7203000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7114000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7114000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7114000.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7294860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7204800.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7204800.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7204800.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7204800.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9860400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9714320.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9860400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9714320.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9860400.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";9714320.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5545380.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5609120.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5609120.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5671080.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5671080.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5671080.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5672860.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5681760.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5734800.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5736600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";5736600.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7874820.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7874820.0;avito;55.8007708;49.2386754
"Казань; р-н Советский; ул. Александра Курынова; стр. 1-3; корп. 3";7874820.0;avito;55.8007708;49.2386754
